"","sentiment","sentiment_confidence","text","sentiment_numeric","hasEmoji","hasEmoticon","hasUrl","hasMention","hasHashtag"
"1178","negative",0.6889,"@SouthwestAir most other carriers were flying out way past SW Cancelled Flightlation  @AlaskaAir and @JetBlue got their passengers out much Late Flightr ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1179","negative",1,"@USAirways thanks but the bags are only 10  of what went wrong  22 hours from DCA to SAN when there were no weather issues is not acceptable",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1180","positive",0.6931,"@USAirways thanks for slowing the inbound plane down so that we didn't need to worry about 4438 EYW being Late Flight  Great holz ahead  Cheers  😀",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1181","neutral",1,"@united  checked in + boardingpass w no checkin bagage  guess i'm all set  :-) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"1182","neutral",1,"@AmericanAir Why did AA973 return to JFK  Thanks :) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"1183","positive",1,"@AmericanAir attended to and corrected my complaints via Twitter  Whoa  This is the brave  new world we live in  Thank you  American Air :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1184","neutral",0.732,"@SouthwestAir ugh kicking myself for missing out on #destinationdragons  I need some @Imaginedragons back in my life ",0,FALSE,FALSE,TRUE,TRUE,TRUE
"1185","positive",1,"@AmericanAir Great seats on this aircraft ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1186","negative",1,"@JetBlue Third flight in a row for my wife with her TV not working ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1187","positive",0.3433,"@united that would help  or how about integrate it into the App so I can just  activate  it and surf ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1188","neutral",0.6563,"@JetBlue don't worry  I'm gonna share with my row  😁",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1189","positive",1,"@JetBlue i deleted that tweet because one of your wonderful employees swooped in to help faith restored  You are one of the good ones  👍",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1190","positive",1,"@JetBlue you guys continue to impress  Your crew @ MCO gate 4helped our family with seat issues  #professional",1,FALSE,FALSE,FALSE,TRUE,TRUE
"1191","negative",1,"@united thats because you didnt read my entire tweet  Wife's 12pm flight is now delayed to 6 30  Thats 3 6+ hour flight delays in 2 weeks",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1192","positive",1,"@SouthwestAir flight from BWI to ISP ready to go  Thanks for keeping us warm  #FrigidFriday ",1,FALSE,FALSE,TRUE,TRUE,TRUE
"1193","neutral",0.6957,"@SouthwestAir Guys  we've got to do something about the inability to check in online for international flight that has   1 2 ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1194","negative",1,"@united giving up on your direct flight from IAH to Honolulu  3rd attempt in 3 years   3rd delay  $7 meal voucher  Wow  Customer service ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1195","positive",1,"@AmericanAir Eventually the call got through  Not sure what changed  Thank you a lot though ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1196","neutral",0.695,"@USAirways @PDQuigley any progress  Good luck  Patrick ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1197","positive",1,"@SouthwestAir Thank you for taking good care of people with ALS  ",1,FALSE,FALSE,TRUE,TRUE,FALSE
"1198","negative",1,"@USAirways yes I know the industry procedure on baggage  Thanks for helping  😉 what about the impossible connection that started this ",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"1199","negative",1,"@united your gate attendant had some snobby remarks  your customer service is like playing poker with my sisters kids ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1200","positive",1,"@SouthwestAir thank you for always going above and beyond with your customer service  #favoriteairline #luvforSW #southwestAir",1,FALSE,FALSE,FALSE,TRUE,TRUE
"1201","negative",1,"@AmericanAir flight 3056 still sitting at DFW waiting for baggage to be loaded",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1202","neutral",0.6599,"@AmericanAir do you know if there is wifi on this flight  If so how much is it  Thank you :-) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"1203","positive",0.3493,"alright @JetBlue  done  alternatively  if you'd like to charter a private jet for me to PITT i will gladly accept :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1204","neutral",0.6774,"@SouthwestAir just announced non stop flights to Dallas from Columbus  Well next time @iGotMonte best you'll have less time airport hopin 😂😂",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1205","negative",0.6578,"@USAirways can we hold two seats for 11 35 flight from PHX to Las 1856 as this delayed flight 556 is not going to arrive on time",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1206","negative",0.6361,"@SouthwestAir although I'm not happy you Cancelled Flighted my flight home tomorrow  phx to atl then dca  I am happy on how easy it was to rebook",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1207","neutral",1,"@united two years old  Birthdate 11 13 2012",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1208","positive",0.6842,"@SouthwestAir thank you :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1209","neutral",1,"@AmericanAir I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours  🙏",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1210","neutral",1,"@VirginAmerica are flights leaving Dallas for Seattle on time Feb 24 ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1211","neutral",0.6427,"@JetBlue the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;) ",0,FALSE,TRUE,FALSE,TRUE,TRUE
"1212","positive",1,"@SouthwestAir Thanks for the response  Was able to get my situation resolved  Not a fan of Mother Nature today  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1213","negative",1," @AmericanAir Flight 654 Delayed   Flight 409 You sold my seat   flight 0671 strand me in PHX for three hours  Thanks for the memories 😡😤😖😲😩",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"1214","negative",1,"@AmericanAir you Cancelled Flightled my wife's flight and she has to call but your service won't even let us  Going on 7 hours now ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1215","positive",0.6611,"@SouthwestAir thanks  already subscribe and have a RR Account  Had received a promo code last month but has since expired  Any new offers ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1216","neutral",1,"@SouthwestAir If you'd love to see more girls get inspired about becoming pilots  RT our free Albuquerque event  ",0,FALSE,FALSE,TRUE,TRUE,FALSE
"1217","positive",1,"@VirginAmerica Your planes are really pretty  Just thought u should know that  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1218","positive",0.6712,"@southwestair Flight 4146 Phi to Den was staffed by a great crew  #freecomedyshow #newlifetimecustomer",1,FALSE,FALSE,FALSE,TRUE,TRUE
"1219","neutral",0.6739,"@JetBlue I know there's no actual 'mile high' club  but surely there's something I can join ;-) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"1220","neutral",1,"@SouthwestAir I was not the one traveling  I was asking for my sister who was waiting on my nephew in Midland flight eventually landed",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1221","positive",1,"@USAirways YOU ARE AMAZING  FOLLOW ME BACK  PLEASE 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1222","negative",1,"@SouthwestAir  Tried for VIP Live in The Vineyard but yr site went down  by the time I got in 2 redeem pts those packages gone ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1223","neutral",0.6616,"😳 LOLOLOLOLOL  @JetBlue  Our fleet's on fleek  ",0,TRUE,FALSE,TRUE,TRUE,FALSE
"1224","negative",1,"@SouthwestAir over 15 minutes without talking to a human at what point would you recommend I call @AmericanAir ",-1,FALSE,FALSE,TRUE,TRUE,FALSE
"1225","neutral",0.355,"@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday  That would be great customer service 😃",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1226","negative",1,"@united have been waiting 2 days for my military bags from an airport 3 hours away from me  Horrible ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1227","negative",1,"@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight  Can anyone out there please help us ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1228","negative",1,"@SouthwestAir are ur flight still Cancelled Flight from nashville tn today and tomorrow to Dallas TX  I been waiting on phone to ur office for 40 min ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1229","negative",1,"@USAirways 5534  That's the flight I was placed on after original flight to Charlotte was Cancelled Flightled  Now 5534 is on 1hr delay",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1230","negative",1,"@AmericanAir are you ignoring me on purpose  It was sad enough having your automated system hang up on me 😭",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"1231","neutral",0.675,"@SouthwestAir can you tell me if flight 805 from MDW FLL tomorrow  2 24  is at full capacity  i'm hoping for a little bit of extra room  😊",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1232","negative",1,"@AmericanAir they @cathaypacific @cathaypacificUS can't even tell me what country they are in 😥😥",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"1233","negative",1,"@JetBlue i only take jetblue to travel and i have to go to maimi next year but you guys dont go to maimi😭 why dont you guys go to maimi ",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"1234","positive",1,"@SouthwestAir ok  gotcha  ✈️😃👍",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1235","positive",1,"@USAirways On re accommodation number Lisa  Liza  in Raleigh was very helpful",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1236","negative",1,"@usairways trick for getting into your hold queue  I've been calling since Thursday and keep getting the  call back Late Flightr  message",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1237","neutral",0.6848,"😩😩😩 @JetBlue  Our fleet's on fleek  ",0,TRUE,FALSE,TRUE,TRUE,FALSE
"1238","negative",1,"@united you may think I'm joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly Late Flight ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1239","negative",0.6641,"@united Thank you  Yes  I was hoping to speak with someone directly  but appreciate the link nonetheless  :) ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"1240","positive",1,"@JetBlue thank you ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1241","positive",1,"@SouthwestAir thanks for your assistance you guys ROCK 💯",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1242","negative",1,"@united 2nd time in a row I've been over charged by 100's of $$ on my plane ticket WHY  #united I shouldn't have to check my CC everytime",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"1243","positive",1,"@SouthwestAir Thanks for getting us to paradise safely  ",1,FALSE,FALSE,TRUE,TRUE,FALSE
"1244","negative",1,"@united you board a 630a flight and then Cancelled Flight it because it doesn't have a pilot  Now I miss my meeting Atlanta because someone slept in ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1245","negative",1,"@united You need to change the way customer service is handled  I have been waiting for a supervisor to contact me for 17 days  what gives ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1246","positive",0.6701,"@JetBlue sent :-)  curious to see what kind of comp we get ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1247","negative",1,"@united Delayed more and more these days  MCO  gt  IAD  Fingers crossed I make my connection home to Albany  #united1K",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"1248","negative",1,"@AmericanAir working over time tonight  Got delayed 2 days   In SJU   Could be worse :) ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"1249","neutral",1,"@JetBlue Perhaps you need to start recruiting @msbgu ;) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"1250","negative",1,"@united @bwood we'd prefer everyone hear our complaints amount your airline",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1251","negative",1,"@USAirways tell my professors that when I don't show up to class write my midterm because I'm stuck with no flights home 😠",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"1252","negative",1,"@united KN  not allowing me to bypass the receipt # on the refund request form  Never received receipt email  charged ",-1,FALSE,FALSE,TRUE,TRUE,FALSE
"1253","negative",0.6722,"@SouthwestAir done messed up now  I have planned a trip to #CostaRica for pennies  #VacaTime ✈️💺",-1,TRUE,FALSE,FALSE,TRUE,TRUE
"1254","positive",0.678,"@JetBlue great will do once I land in JFK",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1255","positive",1,"@united thanks we'll be in touch ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1256","positive",1,"@SouthwestAir @FortuneMagazine friendliest employees",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1257","positive",1,"@united all good  Next flight was a little delayed so it all worked 👍",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1258","positive",1,"@AmericanAir Thanks :-)  Good to be back safely  See you again soon ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1259","negative",0.7104,"@JetBlue does transferring trueblue points within family pooling members cost $  This is after having set up contribution to pool already ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1260","positive",0.7162,"@VirginAmerica now it's just t minus 32 minutes until my Elevate a Silver upgrade window opens   #FreeNeverSucks 😃👍",1,TRUE,FALSE,FALSE,TRUE,TRUE
"1261","neutral",0.6421,"@USAirways   Maybe You Should Drive #usairwaysfail",0,FALSE,FALSE,FALSE,TRUE,TRUE
"1262","negative",1,"@JetBlue she has she hasn't heard from anyone in over a week  a nonstop flight and her baggage was lost stolen  customer service 👎",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"1263","positive",0.6842,"@united so sorry  I ended up on US Air flight  Thank you though for getting back to me:) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1264","neutral",0.6529,"@VirginAmerica are you ready  Let's say it together  'Noooo turbulence today ' 😘",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1265","negative",1,"@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1266","positive",1,"@united just touched down in Miami   not too far off   Nicely done united 👍",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1267","negative",1,"@united the nightmare continues  ",-1,FALSE,FALSE,TRUE,TRUE,FALSE
"1268","positive",1,"@AmericanAir Yep  was in one of my other camera memory card :D ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1269","negative",1,"@USAirways What was the point of the merger  Why not just go out of business if your not turning a profit anymore ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1270","neutral",0.7088,"@JetBlue y'all got prices for the low ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1271","positive",0.6783,"@VirginAmerica you will match my #AmericanAirlines status  Cool ",1,FALSE,FALSE,FALSE,TRUE,TRUE
"1272","negative",1,"@JetBlue says the person who hasn't been delayed for hours and now sitting on a runway with a wailing baby ;) ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"1273","negative",1,"@SouthwestAir what's up with these delays  Throw some priority boarding my way  amp  I'll forgive you  👍 #southwest #southwestairlines",-1,TRUE,FALSE,FALSE,TRUE,TRUE
"1274","neutral",0.6644,"@united any last minute flight deals for your cute little #frequentflyer   :)   my Friday flight was Cancelled Flightled ",0,FALSE,TRUE,FALSE,TRUE,TRUE
"1275","neutral",1,"@jetblue @viraltech creates institutional quality machine driven JetBlue Revenue predictive analytics and forecasts using public Big Data ;) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"1276","positive",1,"@SouthwestAir is my favorite airlines  I've never had issues with them  Plus there crew is entertaining ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1277","negative",1," @SouthwestAir 3 days  amp  still not home  Not even off the ground  3  Days  #PastMyPatienceExpirationDate",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"1278","negative",1,"@AmericanAir seriously  there aren't any reps available to take phone calls  Even for platinum ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1279","negative",1,"@USAirways @AmericanAir   Can flight #415 get the paperwork inputted  We should have taken off an hour   #sittingontheplane #hungry",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"1280","neutral",0.6732,"@SouthwestAir F5R3ZZ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1281","positive",1,"@JetBlue Flight Booking Problems flights for a DC visit for Easter weekend started difficult but ended well with you guys  Big fan here  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1282","negative",1,"@AmericanAir you have a company policy that refuses employees to speak to other employees over the phone  Interesting",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1283","negative",0.6694,"@SouthwestAir tried to enter that rapid rewards contest link on facebook but all my browsers kept popping up security warnings 4 it ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1284","neutral",0.6859,"@united I did not  That's why I am VERY concerned ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1285","positive",1,"@VirginAmerica done  Thank you for the quick response  apparently faster than sitting on hold ;) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"1286","neutral",0.6906,"@AmericanAir I sent you a DM  can you please help ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"1287","positive",1,"@SouthwestAir you only hear about the bad things  Flying the last to weekends  the flights and crews were awesome  Thank you  👍👍",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1288","positive",1,"@AmericanAir THANK YOU  👍👍👍👍👍",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1289","negative",1,"@united   Plane came in with broken seat  Rather than fix it they put a broken sign on it and separated me from my kids ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"1290","positive",0.6679,"@united gave me a smile today  with a Zero Award  ;-)  Computers have some sense of humour :-)  ",1,FALSE,TRUE,TRUE,TRUE,FALSE
"1291","positive",1,"@JetBlue Thanks  I made it 😃",1,TRUE,FALSE,FALSE,TRUE,FALSE
"1292","negative",0.709,"@JetBlue when your flights delayed :)  gt gt gt ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"1293","positive",1,"@united amazing hospitality and helpfulness from Anthony Lastella  Great staff 👏👏👏✈️ def flying #united again ",1,TRUE,FALSE,FALSE,TRUE,TRUE
